,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
404,405,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
405,406,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
406,407,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
407,408,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
408,409,Halcyon smyrnensis,White-throated Kingfisher,Thakur village,19.2121,72.8716,01/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
409,410,Halcyon smyrnensis,White-throated Kingfisher,"College of Forestry--Nursery, Dapoli",17.7483,73.1801,27/02/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
410,411,Halcyon smyrnensis,White-throated Kingfisher,"Rajiv Gandhi Zoological Park, Pune",18.4541,73.8595,12/11/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
411,412,Halcyon smyrnensis,White-throated Kingfisher,"Gan's Farm & its surrounding,CGHS Colony, Khamala, Nagpur",21.1019,79.0463,20/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
412,413,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,19/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
413,414,Halcyon smyrnensis,White-throated Kingfisher,Panchganga River,16.7134,74.22,10/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
414,415,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0225,75.5723,16/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
415,416,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0225,75.5723,16/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
416,417,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,15/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
417,418,Halcyon smyrnensis,White-throated Kingfisher,"College of Forestry--Nursery, Dapoli",17.7483,73.1801,01/02/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
418,419,Halcyon smyrnensis,White-throated Kingfisher,"College of Forestry--Nursery, Dapoli",17.7483,73.1801,01/02/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
419,420,Halcyon smyrnensis,White-throated Kingfisher,"Pune, Maharashtra, IN (18.553, 73.768)",18.5527,73.7681,05/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
420,421,Halcyon smyrnensis,White-throated Kingfisher,Talikhed,18.1203,76.8238,04/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
421,422,Halcyon smyrnensis,White-throated Kingfisher,"Kava Lake, Latur",18.3667,76.5766,14/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
422,423,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Pimprisekam, Maharashtra, IN (21.056, 75.842)",21.0558,75.8421,11/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
423,424,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Pimprisekam, Maharashtra, IN (21.056, 75.842)",21.0558,75.8421,11/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
424,425,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Pimprisekam, Maharashtra, IN (21.056, 75.842)",21.0558,75.8421,11/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
425,426,Halcyon smyrnensis,White-throated Kingfisher,Kiraksal,17.6323,74.5659,08/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
426,427,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,04/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
427,428,Halcyon smyrnensis,White-throated Kingfisher,"Paradise Society, Raheja Vihar, Mumbai IN-Maharashtra 19.11841, 72.89590",19.1184,72.8959,05/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
428,429,Halcyon smyrnensis,White-throated Kingfisher,"Paradise Society, Raheja Vihar, Mumbai IN-Maharashtra 19.11841, 72.89590",19.1184,72.8959,05/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
429,430,Halcyon smyrnensis,White-throated Kingfisher,"04-Jun-2020 7:58 PM 21.049, 75.839",21.0492,75.8391,04/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
430,431,Halcyon smyrnensis,White-throated Kingfisher,"04-Jun-2020 7:58 PM 21.049, 75.839",21.0492,75.8391,04/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
431,432,Halcyon smyrnensis,White-throated Kingfisher,Kiraksal Biodiversity Region--Jambhalhel,17.6357,74.5568,30/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
432,433,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,23/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
433,434,Halcyon smyrnensis,White-throated Kingfisher,"58/59 Mayur Colony, Kothrud",18.5048,73.8176,21/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
434,435,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,15/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
435,436,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,15/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
436,437,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,15/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
437,438,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,15/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
438,439,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,15/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
439,440,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
440,441,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
441,442,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
442,443,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
443,444,Halcyon smyrnensis,White-throated Kingfisher,"Terrace Of Jeevan Sarita, Tejpal Scheme",19.1068,72.8491,21/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
444,445,Halcyon smyrnensis,White-throated Kingfisher,"Terrace Of Jeevan Sarita, Tejpal Scheme",19.1068,72.8491,21/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
445,446,Halcyon smyrnensis,White-throated Kingfisher,"Kalbadevi, Ratnagiri",17.055999999999997,73.2894,11/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
446,447,Halcyon smyrnensis,White-throated Kingfisher,"Kalbadevi, Ratnagiri",17.055999999999997,73.2894,11/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
447,448,Halcyon smyrnensis,White-throated Kingfisher,"Kalbadevi, Ratnagiri",17.055999999999997,73.2894,11/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
448,449,Halcyon smyrnensis,White-throated Kingfisher,Pagote - Uran,18.8951,72.9945,19/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
449,450,Halcyon smyrnensis,White-throated Kingfisher,"Pench Tiger Reserve, Sillari Gate, Maharashtra",21.5869,79.248,29/10/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
450,451,Halcyon smyrnensis,White-throated Kingfisher,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,17/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
451,452,Halcyon smyrnensis,White-throated Kingfisher,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,17/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
452,453,Halcyon smyrnensis,White-throated Kingfisher,"Pimpri-Chinchwad, Maharashtra, IN (18.627, 73.812)",18.6267,73.8118,17/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
453,454,Halcyon smyrnensis,White-throated Kingfisher,ARAI Hills (Vetal Tekdi),18.5279,73.8175,10/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
454,455,Halcyon smyrnensis,White-throated Kingfisher,Nagzira WLS,21.2481,79.9864,18/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
455,456,Halcyon smyrnensis,White-throated Kingfisher,Waghapur,18.4199,74.1617,16/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
456,457,Halcyon smyrnensis,White-throated Kingfisher,Pabe ghat,18.3362,73.6733,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
457,458,Halcyon smyrnensis,White-throated Kingfisher,Malhargad,18.4113,74.0485,28/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
458,459,Halcyon smyrnensis,White-throated Kingfisher,ARAI Hills (Vetal Tekdi),18.5279,73.8175,12/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
459,460,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
460,461,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
461,462,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
462,463,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
463,464,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,01/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
464,465,Halcyon smyrnensis,White-throated Kingfisher,"Vasai-Virar, Maharashtra, IN (19.368, 72.822)",19.3682,72.8224,04/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
465,466,Halcyon smyrnensis,White-throated Kingfisher,"Vasai-Virar, Maharashtra, IN (19.368, 72.822)",19.3682,72.8224,04/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
466,467,Halcyon smyrnensis,White-throated Kingfisher,"Vasai-Virar, Maharashtra, IN (19.368, 72.822)",19.3682,72.8224,04/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
467,468,Halcyon smyrnensis,White-throated Kingfisher,"Moharli, Maharashtra, IN (20.19, 79.33)",20.19,79.3299,04/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
468,469,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
469,470,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
470,471,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
471,472,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
472,473,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
473,474,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
474,475,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
475,476,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
476,477,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
477,478,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,31/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
478,479,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,30/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
479,480,Halcyon smyrnensis,White-throated Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,29/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
480,481,Halcyon smyrnensis,White-throated Kingfisher,"à¤¤à¥à¤°à¤¿à¤¨à¥à¤¤à¥à¤°à¥, Pirkone, Maharashtra, IN (18.844, 73.011)",18.8442,73.0106,12/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
481,482,Halcyon smyrnensis,White-throated Kingfisher,Alibag,18.6584,72.8773,17/08/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
482,483,Halcyon smyrnensis,White-throated Kingfisher,Alibag,18.6584,72.8773,17/08/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
483,484,Halcyon smyrnensis,White-throated Kingfisher,"Nimkhedi Road , Jalgaon, Maharashtra, IN (21.022, 75.517)",21.0222,75.5167,15/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
484,485,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,08/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
485,486,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,08/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
486,487,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,08/03/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
487,488,Halcyon smyrnensis,White-throated Kingfisher,"Pimpri-Chinchwad, Maharashtra, IN (18.626, 73.812)",18.6264,73.8122,28/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
488,489,Halcyon smyrnensis,White-throated Kingfisher,"13 Tikuji Ni Wadi Road, Thane, Maharashtra, IN (19.237, 72.964)",19.2372,72.9639,21/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
489,490,Halcyon smyrnensis,White-throated Kingfisher,"Mumbai - Pune Expressway, Lonavla, Maharashtra, IN (18.764, 73.419)",18.7639,73.4185,15/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
490,491,Halcyon smyrnensis,White-throated Kingfisher,Kolshet Creek,19.2452,72.9979,01/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
491,492,Halcyon smyrnensis,White-throated Kingfisher,State bank of India,21.3013,77.5158,31/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
492,493,Halcyon smyrnensis,White-throated Kingfisher,Lanco Vidarbha Thermal Power Plant,20.8212,78.4748,16/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
493,494,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
494,495,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
495,496,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
496,497,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
497,498,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
498,499,Halcyon smyrnensis,White-throated Kingfisher,"Pundalik Mandir, Vitthalwadi",18.4833,73.8257,26/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
499,500,Halcyon smyrnensis,White-throated Kingfisher,"Pimpri-Chinchwad, Maharashtra, IN (18.627, 73.812)",18.6267,73.8118,25/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
500,501,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,19/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
501,502,Halcyon smyrnensis,White-throated Kingfisher,Rustic Holidays,17.2538,73.523,24/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
502,503,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
503,504,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
504,505,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
505,506,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.933, 75.541)",20.9325,75.5414,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
506,507,Halcyon smyrnensis,White-throated Kingfisher,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023000000000003,75.5668,06/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
507,508,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,04/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
508,509,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,04/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
509,510,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,04/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
510,511,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,04/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
511,512,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Mehun Mukatai Mandir,21.0983,75.9832,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
512,513,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Mehun Mukatai Mandir,21.0983,75.9832,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
513,514,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Mehun Mukatai Mandir,21.0983,75.9832,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
514,515,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Mehun Mukatai Mandir,21.0983,75.9832,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
515,516,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Mehun Mukatai Mandir,21.0983,75.9832,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
